Ore Name,ItemStack,Item ID,Display Name,Wildcard
foodMaplesausage,1xitem.maplesausageItem@0,harvestcraft:maplesausageItem,Maple Sausage,false
foodMaplesyruppancakes,1xitem.maplesyruppancakesItem@0,harvestcraft:maplesyruppancakesItem,Maple Syrup Pancakes,false
foodMaplesyrupwaffles,1xitem.maplesyrupwafflesItem@0,harvestcraft:maplesyrupwafflesItem,Maple Syrup Waffles,false
foodMarinatedcucumbers,1xitem.marinatedcucumbersItem@0,harvestcraft:marinatedcucumbersItem,Marinated Cucumbers,false
foodMarshmellows,1xitem.marshmellowsItem@0,harvestcraft:marshmellowsItem,Marshmellows,false
foodMashedpotatoes,1xitem.mashedpotatoesItem@0,harvestcraft:mashedpotatoesItem,Mashed Potatoes,false
foodMashedsweetpotatoes,1xitem.mashedsweetpotatoesItem@0,harvestcraft:mashedsweetpotatoesItem,Mashed Sweet Potatoes,false
foodMayo,1xitem.mayoItem@0,harvestcraft:mayoItem,Mayo,false
foodMcpam,1xitem.mcpamItem@0,harvestcraft:mcpamItem,McPam,false
foodMeatfeastpizza,1xitem.meatfeastpizzaItem@0,harvestcraft:meatfeastpizzaItem,Meat Feast Pizza,false
foodMeatpie,1xitem.meatpieItem@0,harvestcraft:meatpieItem,Meat Pie,false
foodMeatystew,1xitem.meatystewItem@0,harvestcraft:meatystewItem,Meaty Stew,false
foodMelonjuice,1xitem.melonjuiceItem@0,harvestcraft:melonjuiceItem,Melon Juice,false
foodMelonsmoothie,1xitem.melonsmoothieItem@0,harvestcraft:melonsmoothieItem,Melon Smoothie,false
foodMelonyogurt,1xitem.melonyogurtItem@0,harvestcraft:melonyogurtItem,Melon Yogurt,false
foodMincepie,1xitem.mincepieItem@0,harvestcraft:mincepieItem,Mince Pie,false
foodMintchocolatechipicecream,1xitem.mintchocolatechipicemcreamItem@0,harvestcraft:mintchocolatechipicemcreamItem,Mint Chocolate Chip Ice Cream,false
foodMixedsalad,1xitem.mixedsaladItem@0,harvestcraft:mixedsaladItem,Mixed Salad,false
foodMochaicecream,1xitem.mochaicecreamItem@0,harvestcraft:mochaicecreamItem,Mocha Ice Cream,false
foodMudfishraw,1xitem.mudfishrawItem@0,harvestcraft:mudfishrawItem,Raw Mudfish,false
foodMushroom,1xtile.erebus.bulbCappedShroom@0,erebus:bulbCappedShroom,Bulb Capped Mushroom,false
foodMushroom,1xtile.erebus.kaizerfinger@0,erebus:kaizerfinger,Kaizer's Fingers Mushroom,false
foodMushroom,1xtile.erebus.bundleshroom@0,erebus:bundleshroom,Sarcastic Czech Mushroom,false
foodMushroom,1xtile.erebus.greenMushroom@0,erebus:greenMushroom,Grandma's Shoes Mushroom,false
foodMushroom,1xtile.erebus.dutchCap@0,erebus:dutchCap,Dutch Cap Mushroom,false
foodMushroom,1xtile.mushroom@0,minecraft:red_mushroom,Mushroom,false
foodMushroom,1xtile.mushroom@0,minecraft:brown_mushroom,Mushroom,false
foodMushroomrisotto,1xitem.mushroomrisottoItem@0,harvestcraft:mushroomrisottoItem,Mushroom Risotto,false
foodMustard,1xitem.mustardItem@0,harvestcraft:mustardItem,Mustard,false
foodMuttoncooked,1xitem.muttoncookedItem@0,harvestcraft:muttoncookedItem,Cooked Mutton,false
foodMuttonraw,1xitem.muttonrawItem@0,harvestcraft:muttonrawItem,Raw Mutton,false
foodNachoes,1xitem.nachoesItem@0,harvestcraft:nachoesItem,Nachoes,false
foodNutella,1xitem.nutellaItem@0,harvestcraft:nutellaItem,Nutella,false
foodOctopuscooked,1xitem.octopuscookedItem@0,harvestcraft:octopuscookedItem,Cooked Octopus,false
foodOctopusraw,1xitem.octopusrawItem@0,harvestcraft:octopusrawItem,Raw Octopus,false
foodOldworldveggiesoup,1xitem.oldworldveggiesoupItem@0,harvestcraft:oldworldveggiesoupItem,Old World Veggie Soup,false
foodOliveoil,1xitem.oliveoilItem@0,harvestcraft:oliveoilItem,Cooking Oil,false
foodOmelet,1xitem.omeletItem@0,harvestcraft:omeletItem,Omelet,false
foodOnionhamburger,1xitem.onionhamburgerItem@0,harvestcraft:onionhamburgerItem,Onion Hamburger,false
foodOnionsoup,1xitem.onionsoupItem@0,harvestcraft:onionsoupItem,Onion Soup,false
foodOrangechicken,1xitem.orangechickenItem@0,harvestcraft:orangechickenItem,Orange Chicken,false
foodOrangejelly,1xitem.orangejellyItem@0,harvestcraft:orangejellyItem,Orange Jelly,false
foodOrangejellysandwich,1xitem.orangejellysandwichItem@0,harvestcraft:orangejellysandwichItem,Orange Jelly Sandwich,false
foodOrangejuice,1xitem.orangejuiceItem@0,harvestcraft:orangejuiceItem,Orange Juice,false
foodOrangesmoothie,1xitem.orangesmoothieItem@0,harvestcraft:orangesmoothieItem,Orange Smoothie,false
foodOrangesoda,1xitem.orangesodaItem@0,harvestcraft:orangesodaItem,Orange Soda,false
foodOrangeyogurt,1xitem.orangeyogurtItem@0,harvestcraft:orangeyogurtItem,Orange Yogurt,false
foodOvenroastedcauliflower,1xitem.ovenroastedcauliflowerItem@0,harvestcraft:ovenroastedcauliflowerItem,Oven Roasted Cauliflower,false
foodPancakes,1xitem.pancakesItem@0,harvestcraft:pancakesItem,Pancakes,false
foodPapayajelly,1xitem.papayajellyItem@0,harvestcraft:papayajellyItem,Papaya Jelly,false
foodPapayajellysandwich,1xitem.papayajellysandwichItem@0,harvestcraft:papayajellysandwichItem,Papaya Jelly Sandwich,false
foodPapayajuice,1xitem.papayajuiceItem@0,harvestcraft:papayajuiceItem,Papaya Juice,false
foodPapayasmoothie,1xitem.papayasmoothieItem@0,harvestcraft:papayasmoothieItem,Papaya Smoothie,false
foodPapayayogurt,1xitem.papayayogurtItem@0,harvestcraft:papayayogurtItem,Papaya Yogurt,false
foodPasta,1xitem.pastaItem@0,harvestcraft:pastaItem,Pasta,false
foodPavlova,1xitem.pavlovaItem@0,harvestcraft:pavlovaItem,Pavlova,false
foodPbandj,1xitem.pbandjItem@0,harvestcraft:pbandjItem,PB&J,false
foodPeachcobbler,1xitem.peachcobblerItem@0,harvestcraft:peachcobblerItem,Peach Cobbler,false
foodPeachesandcreamoatmeal,1xitem.peachesandcreamoatmealItem@0,harvestcraft:peachesandcreamoatmealItem,Peaches and Cream Oatmeal,false
foodPeachjelly,1xitem.peachjellyItem@0,harvestcraft:peachjellyItem,Peach Jelly,false
foodPeachjellysandwich,1xitem.peachjellysandwichItem@0,harvestcraft:peachjellysandwichItem,Peach Jelly Sandwich,false
foodPeachjuice,1xitem.peachjuiceItem@0,harvestcraft:peachjuiceItem,Peach Juice,false
foodPeachsmoothie,1xitem.peachsmoothieItem@0,harvestcraft:peachsmoothieItem,Peach Smoothie,false
foodPeachyogurt,1xitem.peachyogurtItem@0,harvestcraft:peachyogurtItem,Peach Yogurt,false
foodPeanutbutter,1xitem.peanutbutterItem@0,harvestcraft:peanutbutterItem,Peanut Butter,false
foodPeanutbuttercookies,1xitem.peanutbuttercookiesItem@0,harvestcraft:peanutbuttercookiesItem,Peanut Butter Cookies,false
foodPearjuice,1xitem.pearjuiceItem@0,harvestcraft:pearjuiceItem,Pear Juice,false
foodPearyogurt,1xitem.pearyogurtItem@0,harvestcraft:pearyogurtItem,Pear Yogurt,false
foodPeasandcelery,1xitem.peasandceleryItem@0,harvestcraft:peasandceleryItem,Peas and Celery,false
foodPecanpie,1xitem.pecanpieItem@0,harvestcraft:pecanpieItem,Pecan Pie,false
foodPeppermint,1xitem.peppermintItem@0,harvestcraft:peppermintItem,Peppermint,false
foodPepperoni,1xitem.pepperoniItem@0,harvestcraft:pepperoniItem,Pepperoni,false
foodPerchraw,1xitem.perchrawItem@0,harvestcraft:perchrawItem,Raw Perch,false
foodPersimmonjelly,1xitem.persimmonjellyItem@0,harvestcraft:persimmonjellyItem,Persimmon Jelly,false
foodPersimmonjellysanwich,1xitem.persimmonjellysandwichItem@0,harvestcraft:persimmonjellysandwichItem,Persimmon Jelly Sandwich,false
foodPersimmonjuice,1xitem.persimmonjuiceItem@0,harvestcraft:persimmonjuiceItem,Persimmon Juice,false
foodPersimmonsmoothie,1xitem.persimmonsmoothieItem@0,harvestcraft:persimmonsmoothieItem,Persimmon Smoothie,false
foodPersimmonyogurt,1xitem.persimmonyogurtItem@0,harvestcraft:persimmonyogurtItem,Persimmon Yogurt,false
foodPickledbeets,1xitem.pickledbeetsItem@0,harvestcraft:pickledbeetsItem,Pickled Beets,false
foodPickledonions,1xitem.pickledonionsItem@0,harvestcraft:pickledonionsItem,Pickled Onions,false
foodPickles,1xitem.picklesItem@0,harvestcraft:picklesItem,Pickles,false
foodPinacolada,1xitem.pinacoladaItem@0,harvestcraft:pinacoladaItem,Pinacolada,false
foodPineappleham,1xitem.pineapplehamItem@0,harvestcraft:pineapplehamItem,Pineapple Ham,false
foodPineappleupsidedowncake,1xitem.pineappleupsidedowncakeItem@0,harvestcraft:pineappleupsidedowncakeItem,Pineapple Upsidedown Cake,false
foodPineappleyogurt,1xitem.pineappleyogurtItem@0,harvestcraft:pineappleyogurtItem,Pineapple Yogurt,false
foodPistachiobakedsalmon,1xitem.pistachiobakedsalmonItem@0,harvestcraft:pistachiobakedsalmonItem,Pistachio Baked Salmon,false
foodPizza,1xitem.pizzaItem@0,harvestcraft:pizzaItem,Pizza,false
foodPlainyogurt,1xitem.plainyogurtItem@0,harvestcraft:plainyogurtItem,Plain Yogurt,false
foodPlumjuice,1xitem.plumjuiceItem@0,harvestcraft:plumjuiceItem,Plum Juice,false
foodPlumyogurt,1xitem.plumyogurtItem@0,harvestcraft:plumyogurtItem,Plum Yogurt,false
foodPoachedpear,1xitem.poachedpearItem@0,harvestcraft:poachedpearItem,Poached Pear,false
foodPomegranatejelly,1xitem.pomegranatejellyItem@0,harvestcraft:pomegranatejellyItem,Pomegranate Jelly,false
foodPomegranatejellysandwich,1xitem.pomegranatejellysandwichItem@0,harvestcraft:pomegranatejellysandwichItem,Pomegranate Jelly Sandwich,false
foodPomegranatejuice,1xitem.pomegranatejuiceItem@0,harvestcraft:pomegranatejuiceItem,Pomegranate Juice,false
foodPomegranatesmoothie,1xitem.pomegranatesmoothieItem@0,harvestcraft:pomegranatesmoothieItem,Pomegranate Smoothie,false
foodPomegranateyogurt,1xitem.pomegranateyogurtItem@0,harvestcraft:pomegranateyogurtItem,Pomegranate Yogurt,false
foodPorklettucewrap,1xitem.porklettucewrapItem@0,harvestcraft:porklettucewrapItem,Pork Lettuce Wrap,false
foodPorksausage,1xitem.porksausageItem@0,harvestcraft:porksausageItem,Pork Sausage,false
foodPotatoandcheesepirogi,1xitem.potatoandcheesepirogiItem@0,harvestcraft:potatoandcheesepirogiItem,Potato and Cheese Pirogi,false
foodPotatocakes,1xitem.potatocakesItem@0,harvestcraft:potatocakesItem,Potato Cakes,false
foodPotatosalad,1xitem.potatosaladItem@0,harvestcraft:potatosaladItem,Potato Salad,false
foodPotatosoup,1xitem.potatosoupItem@0,harvestcraft:potatosoupItem,Potato Soup,false
foodPotroast,1xitem.potroastItem@0,harvestcraft:potroastItem,Pot Roast,false
foodPowdereddonut,1xitem.powdereddonutItem@0,harvestcraft:powdereddonutItem,Powdered Donut,false
foodPralines,1xitem.pralinesItem@0,harvestcraft:pralinesItem,Pralines,false
foodPumpkinbread,1xitem.pumpkinbreadItem@0,harvestcraft:pumpkinbreadItem,Pumpkin Bread,false
foodPumpkinoatscones,1xitem.pumpkinoatsconesItem@0,harvestcraft:pumpkinoatsconesItem,Pumpkin Oat Scones,false
foodPumpkinsoup,1xitem.pumpkinsoupItem@0,harvestcraft:pumpkinsoupItem,Pumpkin Soup,false
foodPumpkinyogurt,1xitem.pumpkinyogurtItem@0,harvestcraft:pumpkinyogurtItem,Pumpkin Yogurt,false
foodRainbowcurry,1xitem.rainbowcurryItem@0,harvestcraft:rainbowcurryItem,Rainbow Curry,false
foodRaisincookies,1xitem.raisincookiesItem@0,harvestcraft:raisincookiesItem,Raisin Cookies,false
foodRaisins,1xitem.raisinsItem@0,harvestcraft:raisinsItem,Raisins,false
foodRaspberryicedtea,1xitem.raspberryicedteaItem@0,harvestcraft:raspberryicedteaItem,Raspberry Iced Tea,false
foodRaspberryjelly,1xitem.raspberryjellyItem@0,harvestcraft:raspberryjellyItem,Raspberry Jelly,false
foodRaspberryjellysandwich,1xitem.raspberryjellysandwichItem@0,harvestcraft:raspberryjellysandwichItem,Raspberry Jelly Sandwich,false
foodRaspberryjuice,1xitem.raspberryjuiceItem@0,harvestcraft:raspberryjuiceItem,Raspberry Juice,false
foodRaspberrypie,1xitem.raspberrypieItem@0,harvestcraft:raspberrypieItem,Raspberry Pie,false
foodRaspberrysmoothie,1xitem.raspberrysmoothieItem@0,harvestcraft:raspberrysmoothieItem,Raspberry Smoothie,false
foodRaspberrytrifle,1xitem.raspberrytrifleItem@0,harvestcraft:raspberrytrifleItem,Raspberry Trifle,false
foodRaspberryyogurt,1xitem.raspberryyogurtItem@0,harvestcraft:raspberryyogurtItem,Raspberry Yogurt,false
foodRedvelvetcake,1xitem.redvelvetcakeItem@0,harvestcraft:redvelvetcakeItem,Red Velvet Cake,false
foodRefriedbeans,1xitem.refriedbeansItem@0,harvestcraft:refriedbeansItem,Refried Beans,false
foodRicecake,1xitem.ricecakeItem@0,harvestcraft:ricecakeItem,Rice Cake,false
foodRicesoup,1xitem.ricesoupItem@0,harvestcraft:ricesoupItem,Rice Soup,false
foodRoastedchestnut,1xitem.roastedchestnutItem@0,harvestcraft:roastedchestnutItem,Roasted Chestnut,false
foodRoastedpumpkinseeds,1xitem.roastedpumpkinseedsItem@0,harvestcraft:roastedpumpkinseedsItem,Roasted Pumpkin Seeds,false
foodRoastedrootveggiemedley,1xitem.roastedrootveggiemedleyItem@0,harvestcraft:roastedrootveggiemedleyItem,Roasted Root Veggie Medley,false
foodRootbeersoda,1xitem.rootbeersodaItem@0,harvestcraft:rootbeersodaItem,Root Beer,false
foodSaladdressing,1xitem.saladdressingItem@0,harvestcraft:saladdressingItem,Salad Dressing,false
foodSalt,1xitem.saltItem@0,harvestcraft:saltItem,Salt,false
foodSaltedsunflowerseeds,1xitem.saltedsunflowerseedsItem@0,harvestcraft:saltedsunflowerseedsItem,Salted Sunflower Seeds,false
foodSausageinbread,1xitem.sausageinbreadItem@0,harvestcraft:sausageinbreadItem,Sausage in Bread,false
foodScallionbakedpotato,1xitem.scallionbakedpotatoItem@0,harvestcraft:scallionbakedpotatoItem,Scallion Baked Potato,false
foodScallopcooked,1xitem.scallopcookedItem@0,harvestcraft:scallopcookedItem,Cooked Scallop,false
foodScallopraw,1xitem.scalloprawItem@0,harvestcraft:scalloprawItem,Raw Scallop,false
foodScrambledegg,1xitem.scrambledeggItem@0,harvestcraft:scrambledeggItem,Scrambled Egg,false
foodSeedsoup,1xitem.seedsoupItem@0,harvestcraft:seedsoupItem,Seed Soup,false
foodShepardspie,1xitem.shepardspieItem@0,harvestcraft:shepardspieItem,Shepard's Pie,false
foodShrimpcooked,1xitem.shrimpcookedItem@0,harvestcraft:shrimpcookedItem,Cooked Shrimp,false
foodShrimpraw,1xitem.shrimprawItem@0,harvestcraft:shrimprawItem,Raw Shrimp,false
foodSilkentofu,1xitem.silkentofuItem@0,harvestcraft:silkentofuItem,Silken Tofu,false
foodSnailcooked,1xitem.snailcookedItem@0,harvestcraft:snailcookedItem,Cooked Snail,false
foodSnailraw,1xitem.snailrawItem@0,harvestcraft:snailrawItem,Raw Snail,false
foodSnapperraw,1xitem.snapperrawItem@0,harvestcraft:snapperrawItem,Raw Snapper,false
foodSnickersbar,1xitem.snickersbarItem@0,harvestcraft:snickersbarItem,Snickers Bar,false
foodSoftpretzel,1xitem.softpretzelItem@0,harvestcraft:softpretzelItem,Soft Pretzel,false
foodSoftpretzelandmustard,1xitem.softpretzelandmustardItem@0,harvestcraft:softpretzelandmustardItem,Soft Pretzel and Mustard,false
foodSoymilk,1xitem.soymilkItem@0,harvestcraft:soymilkItem,Soy Milk,false
foodSpagetti,1xitem.spagettiItem@0,harvestcraft:spagettiItem,Spagetti,false
foodSpagettiandmeatballs,1xitem.spagettiandmeatballsItem@0,harvestcraft:spagettiandmeatballsItem,Spagetti and Meatballs,false
foodSpicebun,1xitem.spicebunItem@0,harvestcraft:spicebunItem,Spice Bun,false
foodSpicygreens,1xitem.spicygreensItem@0,harvestcraft:spicygreensItem,Spicy Greens,false
foodSpicymustardpork,1xitem.spicymustardporkItem@0,harvestcraft:spicymustardporkItem,Spicy Mustard Pork,false
foodSpidereyesoup,1xitem.spidereyesoupItem@0,harvestcraft:spidereyesoupItem,Spider Eye Soup,false
foodSpinachpie,1xitem.spinachpieItem@0,harvestcraft:spinachpieItem,Spinach Pie,false
foodSplitpeasoup,1xitem.splitpeasoupItem@0,harvestcraft:splitpeasoupItem,Split Pea Soup,false
foodSpringsalad,1xitem.springsaladItem@0,harvestcraft:springsaladItem,Spring Salad,false
foodStarfruitjelly,1xitem.starfruitjellyItem@0,harvestcraft:starfruitjellyItem,Starfruit Jelly,false
foodStarfruitjellysandwich,1xitem.starfruitjellysandwichItem@0,harvestcraft:starfruitjellysandwichItem,Starfruit Jelly Sandwich,false
foodStarfruitjuice,1xitem.starfruitjuiceItem@0,harvestcraft:starfruitjuiceItem,Starfruit Juice,false
foodStarfruitsmoothie,1xitem.starfruitsmoothieItem@0,harvestcraft:starfruitsmoothieItem,Starfruit Smoothie,false
foodStarfruityogurt,1xitem.starfruityogurtItem@0,harvestcraft:starfruityogurtItem,Starfruit Yogurt,false
foodSteamedpeas,1xitem.steamedpeasItem@0,harvestcraft:steamedpeasItem,Steamed Peas,false
foodSteamedspinach,1xitem.steamedspinachItem@0,harvestcraft:steamedspinachItem,Steamed Spinach,false
foodStock,1xitem.stockItem@0,harvestcraft:stockItem,Stock,false
foodStrawberryicecream,1xitem.strawberryicecreamItem@0,harvestcraft:strawberryicecreamItem,Strawberry Ice Cream,false
foodStrawberryjelly,1xitem.strawberryjellyItem@0,harvestcraft:strawberryjellyItem,Strawberry Jelly,false
foodStrawberryjellysandwich,1xitem.strawberryjellysandwichItem@0,harvestcraft:strawberryjellysandwichItem,Strawberry Jelly Sandwich,false
foodStrawberryjuice,1xitem.strawberryjuiceItem@0,harvestcraft:strawberryjuiceItem,Strawberry Juice,false
foodStrawberrypie,1xitem.strawberrypieItem@0,harvestcraft:strawberrypieItem,Strawberry Pie,false
foodStrawberrysalad,1xitem.strawberrysaladItem@0,harvestcraft:strawberrysaladItem,Strawberry Salad,false
foodStrawberrysmoothie,1xitem.strawberrysmoothieItem@0,harvestcraft:strawberrysmoothieItem,Strawberry Smoothie,false
foodStrawberrysoda,1xitem.strawberrysodaItem@0,harvestcraft:strawberrysodaItem,Strawberry Soda,false
foodStrawberryyogurt,1xitem.strawberryyogurtItem@0,harvestcraft:strawberryyogurtItem,Strawberry Yogurt,false
foodStuffedeggplant,1xitem.stuffedeggplantItem@0,harvestcraft:stuffedeggplantItem,Stuffed Eggplant,false
foodStuffedmushroom,1xitem.stuffedmushroomItem@0,harvestcraft:stuffedmushroomItem,Stuffed Mushroom,false
foodStuffedpepper,1xitem.stuffedpepperItem@0,harvestcraft:stuffedpepperItem,Stuffed Pepper,false
foodSummerradishsalad,1xitem.summerradishsaladItem@0,harvestcraft:summerradishsaladItem,Summer Radish Salad,false
foodSummersquashwithradish,1xitem.summersquashwithradishItem@0,harvestcraft:summersquashwithradishItem,Summer Squash with Radish,false
foodSunflowerbroccolisalad,1xitem.sunflowerbroccolisaladItem@0,harvestcraft:sunflowerbroccolisaladItem,Sunflower Broccoli Salad,false
foodSunflowerwheatrolls,1xitem.sunflowerwheatrollsItem@0,harvestcraft:sunflowerwheatrollsItem,Sunflower Wheat Rolls,false
foodSupremepizza,1xitem.supremepizzaItem@0,harvestcraft:supremepizzaItem,Supreme Pizza,false
foodSushi,1xitem.sushiItem@0,harvestcraft:sushiItem,Sushi,false
foodSweetpotatopie,1xitem.sweetpotatopieItem@0,harvestcraft:sweetpotatopieItem,Sweet Potato Pie,false
foodSweetpotatosouffle,1xitem.sweetpotatosouffleItem@0,harvestcraft:sweetpotatosouffleItem,Sweet Potato Souffle,false
foodTaco,1xitem.tacoItem@0,harvestcraft:tacoItem,Taco,false
foodTaffy,1xitem.taffyItem@0,harvestcraft:taffyItem,Taffy,false
foodTea,1xitem.teaItem@0,harvestcraft:teaItem,Cup of Tea,false
foodTilapiaraw,1xitem.tilapiarawItem@0,harvestcraft:tilapiarawItem,Raw Tilapia,false
foodTimtam,1xitem.timtamItem@0,harvestcraft:timtamItem,Tim Tam,false
foodToast,1xitem.toastItem@0,harvestcraft:toastItem,Toast,false
foodToastedcoconut,1xitem.toastedcoconutItem@0,harvestcraft:toastedcoconutItem,Toasted Coconut,false
foodToastsandwich,1xitem.toastsandwichItem@0,harvestcraft:toastsandwichItem,Toast Sandwich,false
foodTomatosoup,1xitem.tomatosoupItem@0,harvestcraft:tomatosoupItem,Tomato Soup,false
foodTortilla,1xitem.tortillaItem@0,harvestcraft:tortillaItem,Tortilla,false
foodTrailmix,1xitem.trailmixItem@0,harvestcraft:trailmixItem,Trail Mix,false
foodTroutraw,1xitem.troutrawItem@0,harvestcraft:troutrawItem,Raw Trout,false
foodTunaraw,1xitem.tunarawItem@0,harvestcraft:tunarawItem,Raw Tuna,false
foodTurnipsoup,1xitem.turnipsoupItem@0,harvestcraft:turnipsoupItem,Turnip Soup,false
foodTurtlecooked,1xitem.turtlecookedItem@0,harvestcraft:turtlecookedItem,Cooked Turtle,false
foodTurtleraw,1xitem.turtlerawItem@0,harvestcraft:turtlerawItem,Raw Turtle,false
foodVanilla,1xitem.vanillaItem@0,harvestcraft:vanillaItem,Vanilla,false
foodVanillaicecream,1xitem.vanillaicecreamItem@0,harvestcraft:vanillaicecreamItem,Vanilla Ice Cream,false
foodVanillayogurt,1xitem.vanillayogurtItem@0,harvestcraft:vanillayogurtItem,Vanilla Yogurt,false
foodVegemite,1xitem.vegemiteItem@0,harvestcraft:vegemiteItem,Vegemite,false
foodVegemiteontoast,1xitem.vegemiteontoastItem@0,harvestcraft:vegemiteontoastItem,Vegemite on Toast,false
foodVegetablesoup,1xitem.vegetablesoupItem@0,harvestcraft:vegetablesoupItem,Vegetable Soup,false
foodVegetarianlettucewrap,1xitem.vegetarianlettucewrapItem@0,harvestcraft:vegetarianlettucewrapItem,Vegetarian Lettuce Wrap,false
foodVeggiestirfry,1xitem.veggiestirfryItem@0,harvestcraft:veggiestirfryItem,Veggie Stirfry,false
foodVinegar,1xitem.vinegarItem@0,harvestcraft:vinegarItem,Vinegar,false
foodWaffles,1xitem.wafflesItem@0,harvestcraft:wafflesItem,Waffles,false
foodWalleyraw,1xitem.walleyerawItem@0,harvestcraft:walleyerawItem,Raw Walleye,false
foodWalnutraisinbread,1xitem.walnutraisinbreadItem@0,harvestcraft:walnutraisinbreadItem,Walnut Raisin Bread,false
foodWatermelonjelly,1xitem.watermelonjellyItem@0,harvestcraft:watermelonjellyItem,Watermelon Jelly,false
foodWatermelonjellysandwich,1xitem.watermelonjellysandwichItem@0,harvestcraft:watermelonjellysandwichItem,Watermelon Jelly Sandwich,false
foodZeppole,1xitem.zeppoleItem@0,harvestcraft:zeppoleItem,Zeppole,false
foodZestyzucchini,1xitem.zestyzucchiniItem@0,harvestcraft:zestyzucchiniItem,Zesty Zucchini,false
foodZombiejerky,1xitem.zombiejerkyItem@0,harvestcraft:zombiejerkyItem,Zombie Jerky,false
foodZucchinibake,1xitem.zucchinibakeItem@0,harvestcraft:zucchinibakeItem,Zucchini Bake,false
foodZucchinibread,1xitem.zucchinibreadItem@0,harvestcraft:zucchinibreadItem,Zucchini Bread,false
foodZucchinifries,1xitem.zucchinifriesItem@0,harvestcraft:zucchinifriesItem,Zucchini Fries,false
foodchorizo,1xitem.chorizoItem@0,harvestcraft:chorizoItem,Chorizo,false
gaiaIngot,1xitem.manaResource@14,Botania:manaResource,Gaia Spirit Ingot,false
gearBronze,1xitem.for.gearBronze@0,Forestry:gearBronze,Bronze Gear,false
gearBronze,1xitem.thermalfoundation.material@137,ThermalFoundation:material,Tinker's Alloy Gear,false
gearCopper,1xitem.for.gearCopper@0,Forestry:gearCopper,Copper Gear,false
gearCopper,1xitem.thermalfoundation.material@128,ThermalFoundation:material,Copper Gear,false
gearDiamond,1xitem.diamondGearItem@0,BuildCraft|Core:diamondGearItem,Diamond Gear,false
gearElectrum,1xitem.thermalfoundation.material@135,ThermalFoundation:material,Electrum Gear,false
gearEnderium,1xitem.thermalfoundation.material@140,ThermalFoundation:material,Enderium Gear,false
gearGold,1xitem.goldGearItem@0,BuildCraft|Core:goldGearItem,Gold Gear,false
gearGold,1xitem.thermalfoundation.material@13,ThermalFoundation:material,Gold Gear,false
gearInvar,1xitem.thermalfoundation.material@136,ThermalFoundation:material,Invar Gear,false
gearIron,1xitem.ironGearItem@0,BuildCraft|Core:ironGearItem,Iron Gear,false
gearIron,1xitem.thermalfoundation.material@12,ThermalFoundation:material,Iron Gear,false
gearIron,1xthaumicenergistics.item.material@2,thaumicenergistics:material,Iron Gear,false
gearLead,1xitem.thermalfoundation.material@131,ThermalFoundation:material,Lead Gear,false
gearLumium,1xitem.thermalfoundation.material@139,ThermalFoundation:material,Lumium Gear,false
gearMithril,1xitem.thermalfoundation.material@134,ThermalFoundation:material,Mana Infused Gear,false
gearNickel,1xitem.thermalfoundation.material@132,ThermalFoundation:material,Ferrous Gear,false
gearPlatinum,1xitem.thermalfoundation.material@133,ThermalFoundation:material,Shiny Gear,false
gearSignalum,1xitem.thermalfoundation.material@138,ThermalFoundation:material,Signalum Gear,false
gearSilver,1xitem.thermalfoundation.material@130,ThermalFoundation:material,Silver Gear,false
gearStone,1xitem.stoneGearItem@0,BuildCraft|Core:stoneGearItem,Stone Gear,false
gearStone,1xitem.itemMachinePart@1,EnderIO:itemMachinePart,Basic Gear,false
gearTin,1xitem.for.gearTin@0,Forestry:gearTin,Tin Gear,false
gearTin,1xitem.thermalfoundation.material@129,ThermalFoundation:material,Tin Gear,false
gearWood,1xitem.woodenGearItem@0,BuildCraft|Core:woodenGearItem,Wood Gear,false
gemAmber,1xitem.ItemResource@6,Thaumcraft:ItemResource,Amber,false
gemAmethyst,1xitem.SmallAmethyst@0,Calculator:Small Amethyst,Amethyst,false
gemApatite,1xitem.for.apatite@0,Forestry:apatite,Apatite,false
gemCrystalFlux,1xitem.redstonearsenal.material@96,RedstoneArsenal:material,Flux Crystal,false
gemDay,1xitem.ganysend.infusedGem@1,ganysend:infusedGem,Day Infused Gem,false
gemDiamond,1xitem.diamond@0,minecraft:diamond,Diamond,false
gemDiamond,1xic2.itemPartIndustrialDiamond@0,IC2:itemPartIndustrialDiamond,Industrial Diamond,false
gemDiamond,1xitem.erebus.encrustedDiamond@0,erebus:encrustedDiamond,Encrusted Diamond,false
gemDiamondFake,1xitem.WeakenedDiamond@0,Calculator:WeakenedDiamond,Weakened Diamond,false
gemEmerald,1xitem.emerald@0,minecraft:emerald,Emerald,false
gemGelid,1xitem.RArm@2,RArm:ItemMaterials,§bGelid Gem,false
gemJade,1xitem.erebus.materials@1,erebus:materials,Jade,false
gemLapis,1xitem.dyePowder@4,minecraft:dye,Lapis Lazuli,false
gemNight,1xitem.ganysend.infusedGem@0,ganysend:infusedGem,Night Infused Gem,false
gemPeridot,1xitem.projectred.core.part@39,ProjRed|Core:projectred.core.part,Peridot,false
gemQuartz,1xitem.netherquartz@0,minecraft:quartz,Nether Quartz,false
gemRuby,1xitem.projectred.core.part@37,ProjRed|Core:projectred.core.part,Ruby,false
gemSapphire,1xitem.projectred.core.part@38,ProjRed|Core:projectred.core.part,Sapphire,false
gemTanzanite,1xitem.SmallTanzanite@0,Calculator:SmallTanzanite,Tanzanite,false
